0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.9821428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.875,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.875,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.875,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.875,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.875,-0.25,3.357142857142857,-0.25,4.285714285714286,0.5,1.875,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.875,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.875,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.875,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.875,0.5,3.1785714285714284,0.5,4.482142857142857,-0.25,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.7321428571428571,1.875,-0.25,1.6785714285714286,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.6785714285714286,0.5,3.1785714285714284,0.5,4.482142857142857,-0.25,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.9821428571428571,1.875,-0.25,1.6785714285714286,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.6785714285714286,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.875,0.5,0.0,0.7321428571428571,0.9464285714285714,0.9821428571428571,1.875,-0.25,1.875,-0.25,3.357142857142857,-0.25,4.285714285714286,0.5,1.6785714285714286,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.7536231884057971,0.0,0.0,-0.4057971014492754,0.0,-0.6086956521739131,0.7681159420289855,-0.6086956521739131,1.3623188405797102,0.5942028985507246,0.0,0.7971014492753623,0.7681159420289855,0.5942028985507246,1.3623188405797102,-0.2028985507246377,1.3623188405797102,-0.2028985507246377,2.579710144927536,-0.2028985507246377,3.4782608695652173,0.4057971014492754,1.3623188405797102,0.4057971014492754,2.579710144927536,0.4057971014492754,3.63768115942029,0.0,-0.7536231884057971,0.2028985507246377,-0.7536231884057971,-0.2028985507246377,-0.7536231884057971,0.2028985507246377,-0.7536231884057971
0.0,-0.9285714285714286,0.0,0.0,-0.5,0.0,-0.75,0.9464285714285714,-0.75,1.6785714285714286,0.5,0.0,0.9821428571428571,0.9464285714285714,0.7321428571428571,1.6785714285714286,-0.25,1.6785714285714286,-0.25,3.1785714285714284,-0.25,4.285714285714286,0.5,1.6785714285714286,0.5,3.1785714285714284,0.5,4.482142857142857,0.0,-0.9285714285714286,0.25,-0.9285714285714286,-0.25,-0.9285714285714286,0.25,-0.9285714285714286
0.0,-0.7536231884057971,0.0,0.0,-0.4057971014492754,0.0,-0.6086956521739131,0.6086956521739131,-0.6086956521739131,1.0724637681159421,0.5942028985507246,0.0,0.7971014492753623,0.6086956521739131,0.4057971014492754,0.9130434782608695,-0.2028985507246377,1.3623188405797102,-0.2028985507246377,2.579710144927536,-0.2028985507246377,3.4782608695652173,0.4057971014492754,1.3623188405797102,0.4057971014492754,2.579710144927536,0.4057971014492754,3.63768115942029,0.0,-0.7536231884057971,0.2028985507246377,-0.7536231884057971,-0.2028985507246377,-0.7536231884057971,0.2028985507246377,-0.7536231884057971
0.0,-0.7536231884057971,0.0,0.0,-0.4057971014492754,0.0,-0.6086956521739131,0.6086956521739131,-0.6086956521739131,0.7681159420289855,0.5942028985507246,0.0,0.7971014492753623,0.7681159420289855,0.4057971014492754,0.6086956521739131,-0.2028985507246377,1.3623188405797102,-0.2028985507246377,2.579710144927536,-0.2028985507246377,3.4782608695652173,0.4057971014492754,1.3623188405797102,0.4057971014492754,2.579710144927536,0.4057971014492754,3.63768115942029,0.0,-0.7536231884057971,0.2028985507246377,-0.7536231884057971,-0.2028985507246377,-0.7536231884057971,0.2028985507246377,-0.7536231884057971
